family,id,candidate,candidate_release,arm,comparator,role,weighting,clause,threshold,estimate,bootstrap_se,lower,upper,passed_upper_bound,point_screen_passed,demonstrated_adverse,exact_zero_same_route,audit_uninformative_anchors,anchor_estimate_0,anchor_estimate_1,anchor_estimate_2
primary,primary|U_nominee|RD_TASK|utility:A/same_residence|U,U_nominee,NM1_U,U,RD_TASK,utility:A/same_residence,U,task,-0.003,-0.00032486957728237683,0.0009908805290405084,-0.0035226574785300257,0.0028729183239652725,False,False,False,False,,-0.00046047711914159166,0.0,-0.0005141316127055388
primary,primary|U_nominee|RD_TASK|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,RD_TASK,utility:A/same_residence,PWGTP,task,-0.003,-0.00021336332421156715,0.001128340108016446,-0.0038547633115555003,0.003428036663132366,False,False,False,False,,-6.042748783777169e-05,0.0,-0.0005796624847969298
primary,primary|U_nominee|RD_TASK|attack:A/SEX|U,U_nominee,NM1_U,U,RD_TASK,attack:A/SEX,U,guard,0.001,0.0004170376866544309,0.0008604477131478117,-0.002359815027794048,0.003193890401102909,False,True,False,False,,0.0012488172103978042,0.0,2.2958495654884977e-06
primary,primary|U_nominee|RD_TASK|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,RD_TASK,attack:A/SEX,PWGTP,guard,0.001,0.0009524845141876428,0.0009160675143511716,-0.0020038654475527263,0.003908834475928012,False,True,False,False,,0.0028527356674087913,0.0,4.717875154136979e-06
primary,primary|U_nominee|RD_TASK|attack:A/RAC1P|U,U_nominee,NM1_U,U,RD_TASK,attack:A/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
primary,primary|U_nominee|RD_TASK|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,RD_TASK,attack:A/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
primary,primary|U_nominee|RD_TASK|attack:AB/SEX|U,U_nominee,NM1_U,U,RD_TASK,attack:AB/SEX,U,guard,0.001,0.0012072805908562659,0.0008099776498937985,-0.0014066942054993352,0.0038212553872118667,False,False,False,False,,0.0036646681031912843,0.0,-4.28263306224871e-05
primary,primary|U_nominee|RD_TASK|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,RD_TASK,attack:AB/SEX,PWGTP,guard,0.001,0.0014201081781037546,0.0009404344822034541,-0.0016148793112743527,0.004455095667481862,False,False,False,False,,0.004259184280404604,0.0,1.1402539066596695e-06
primary,primary|U_nominee|RD_TASK|attack:AB/RAC1P|U,U_nominee,NM1_U,U,RD_TASK,attack:AB/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
primary,primary|U_nominee|RD_TASK|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,RD_TASK,attack:AB/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
primary,primary|P_nominee|D17|utility:A/same_residence|U,P_nominee,NM4_P,P,D17,utility:A/same_residence,U,task,0.001,0.007811027838493043,0.001409624045523119,0.003261863145100106,0.01236019253188598,False,False,True,False,,0.010476185476065025,0.004609654270272939,0.008347243769141165
primary,primary|P_nominee|D17|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,D17,utility:A/same_residence,PWGTP,task,0.001,0.007565704695556005,0.0016721706033658505,0.002169244913019803,0.012962164478092206,False,False,True,False,,0.013060030291237743,0.0026332687443577953,0.007003815051072476
primary,primary|P_nominee|D17|attack:A/SEX|U,P_nominee,NM4_P,P,D17,attack:A/SEX,U,guard,0.001,-0.0010470827021558035,0.0014013090633327914,-0.00556941313181256,0.0034752477275009526,False,True,False,False,,-0.0012355114205301037,-0.001383701309659168,-0.0005220353762781384
primary,primary|P_nominee|D17|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,D17,attack:A/SEX,PWGTP,guard,0.001,4.551498453462775e-05,0.001520475442394514,-0.00486139137938543,0.004952421348454685,False,True,False,False,,-0.00015523487551904523,0.0004318504671741961,-0.00014007063805126764
primary,primary|P_nominee|D17|attack:A/RAC1P|U,P_nominee,NM4_P,P,D17,attack:A/RAC1P,U,guard,0.001,0.00046154335704767275,0.0009186067230085135,-0.0025030011856590354,0.0034260878997543808,False,True,False,False,,0.0,0.0013846300711430183,0.0
primary,primary|P_nominee|D17|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,D17,attack:A/RAC1P,PWGTP,guard,0.001,0.0005175838509450503,0.0011798694919942095,-0.0032901127138504514,0.004325280415740552,False,True,False,False,,0.0,0.001552751552835151,0.0
primary,primary|P_nominee|D17|attack:AB/SEX|U,P_nominee,NM4_P,P,D17,attack:AB/SEX,U,target,-0.002,-0.003958817468097935,0.0017041943927978435,-0.009458625013958229,0.001540990077762358,False,True,False,False,,-0.006786884040916511,-0.000988932109871602,-0.004100636253505694
primary,primary|P_nominee|D17|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,D17,attack:AB/SEX,PWGTP,target,-0.002,-0.0031320215281660964,0.0019198628307761066,-0.009327838230968534,0.0030637951746363403,False,True,False,False,,-0.003663544050517279,0.0008027089741561644,-0.006535229508137174
primary,primary|P_nominee|D17|attack:AB/RAC1P|U,P_nominee,NM4_P,P,D17,attack:AB/RAC1P,U,guard,0.001,0.0007811301276233878,0.0009617513802441386,-0.0023226516478959945,0.0038849119031427698,False,True,False,False,,0.0,0.0023433903828701634,0.0
primary,primary|P_nominee|D17|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,D17,attack:AB/RAC1P,PWGTP,guard,0.001,0.0007744746133462958,0.0012192460121868728,-0.0031602985829652795,0.004709247809657871,False,True,False,False,,0.0,0.0023234238400388872,0.0
primary,primary|P_nominee|RD_TASK|utility:A/same_residence|U,P_nominee,NM4_P,P,RD_TASK,utility:A/same_residence,U,task,0.001,0.007639650634257863,0.0013943914928506603,0.003139644715523939,0.012139656552991786,False,False,True,False,,0.010476185476065025,0.004609654270272939,0.007833112156435625
primary,primary|P_nominee|RD_TASK|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,RD_TASK,utility:A/same_residence,PWGTP,task,0.001,0.007372483867290361,0.0016516102750232572,0.002042376755225229,0.012702590979355492,False,False,True,False,,0.013060030291237743,0.0026332687443577953,0.006424152566275546
primary,primary|P_nominee|RD_TASK|attack:A/SEX|U,P_nominee,NM4_P,P,RD_TASK,attack:A/SEX,U,guard,0.001,-0.0010463174189673074,0.0014013283295660432,-0.005568710024967013,0.0034760751870323977,False,True,False,False,,-0.0012355114205301037,-0.001383701309659168,-0.0005197395267126499
primary,primary|P_nominee|RD_TASK|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,RD_TASK,attack:A/SEX,PWGTP,guard,0.001,4.708760958600674e-05,0.001520534775408736,-0.004860010234930816,0.00495418545410283,False,True,False,False,,-0.00015523487551904523,0.0004318504671741961,-0.00013535276289713068
primary,primary|P_nominee|RD_TASK|attack:A/RAC1P|U,P_nominee,NM4_P,P,RD_TASK,attack:A/RAC1P,U,guard,0.001,0.00046154335704767275,0.0009186067230085135,-0.0025030011856590354,0.0034260878997543808,False,True,False,False,,0.0,0.0013846300711430183,0.0
primary,primary|P_nominee|RD_TASK|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,RD_TASK,attack:A/RAC1P,PWGTP,guard,0.001,0.0005175838509450503,0.0011798694919942095,-0.0032901127138504514,0.004325280415740552,False,True,False,False,,0.0,0.001552751552835151,0.0
primary,primary|P_nominee|RD_TASK|attack:AB/SEX|U,P_nominee,NM4_P,P,RD_TASK,attack:AB/SEX,U,target,-0.002,-0.003973092911638765,0.0016979574278790529,-0.00945277240939105,0.0015065865861135222,False,True,False,False,,-0.006786884040916511,-0.000988932109871602,-0.004143462584128181
primary,primary|P_nominee|RD_TASK|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,RD_TASK,attack:AB/SEX,PWGTP,target,-0.002,-0.0031316414435305427,0.0019104546340215735,-0.009297095840411664,0.003033812953350578,False,True,False,False,,-0.003663544050517279,0.0008027089741561644,-0.006534089254230513
primary,primary|P_nominee|RD_TASK|attack:AB/RAC1P|U,P_nominee,NM4_P,P,RD_TASK,attack:AB/RAC1P,U,guard,0.001,0.0007811301276233878,0.0009617513802441386,-0.0023226516478959945,0.0038849119031427698,False,True,False,False,,0.0,0.0023433903828701634,0.0
primary,primary|P_nominee|RD_TASK|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,RD_TASK,attack:AB/RAC1P,PWGTP,guard,0.001,0.0007744746133462958,0.0012192460121868728,-0.0031602985829652795,0.004709247809657871,False,True,False,False,,0.0,0.0023234238400388872,0.0
secondary,secondary|U_nominee|NM1_U|utility:A/same_residence|U,U_nominee,NM1_U,U,NM1_U,utility:A/same_residence,U,task,-0.003,0.0,0.0,0.0,0.0,False,False,True,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,NM1_U,utility:A/same_residence,PWGTP,task,-0.003,0.0,0.0,0.0,0.0,False,False,True,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:A/SEX|U,U_nominee,NM1_U,U,NM1_U,attack:A/SEX,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,NM1_U,attack:A/SEX,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:A/RAC1P|U,U_nominee,NM1_U,U,NM1_U,attack:A/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,NM1_U,attack:A/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:AB/SEX|U,U_nominee,NM1_U,U,NM1_U,attack:AB/SEX,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,NM1_U,attack:AB/SEX,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:AB/RAC1P|U,U_nominee,NM1_U,U,NM1_U,attack:AB/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|NM1_U|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,NM1_U,attack:AB/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|D17|utility:A/same_residence|U,U_nominee,NM1_U,U,D17,utility:A/same_residence,U,task,-0.003,-0.00015349237304719722,0.0009821922031886955,-0.003619939474245072,0.0033129547281506777,False,False,False,False,,-0.00046047711914159166,0.0,0.0
secondary,secondary|U_nominee|D17|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,D17,utility:A/same_residence,PWGTP,task,-0.003,-2.0142495945923897e-05,0.0011161638912397256,-0.003959415351796892,0.003919130359905044,False,False,False,False,,-6.042748783777169e-05,0.0,0.0
secondary,secondary|U_nominee|D17|attack:A/SEX|U,U_nominee,NM1_U,U,D17,attack:A/SEX,U,guard,0.001,0.00041627240346593474,0.0008605223030349468,-0.0026207655949903974,0.003453310401922267,False,True,False,False,,0.0012488172103978042,0.0,0.0
secondary,secondary|U_nominee|D17|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,D17,attack:A/SEX,PWGTP,guard,0.001,0.0009509118891362638,0.0009160125619708901,-0.002281967663151122,0.0041837914414236494,False,True,False,False,,0.0028527356674087913,0.0,0.0
secondary,secondary|U_nominee|D17|attack:A/RAC1P|U,U_nominee,NM1_U,U,D17,attack:A/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|D17|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,D17,attack:A/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|D17|attack:AB/SEX|U,U_nominee,NM1_U,U,D17,attack:AB/SEX,U,guard,0.001,0.0012215560343970947,0.0008090325822755203,-0.0016337594939677986,0.004076871562761988,False,False,False,False,,0.0036646681031912843,0.0,0.0
secondary,secondary|U_nominee|D17|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,D17,attack:AB/SEX,PWGTP,guard,0.001,0.0014197280934682014,0.0009419997206741215,-0.0019048678363904276,0.00474432402332683,False,False,False,False,,0.004259184280404604,0.0,0.0
secondary,secondary|U_nominee|D17|attack:AB/RAC1P|U,U_nominee,NM1_U,U,D17,attack:AB/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|D17|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,D17,attack:AB/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|U_nominee|Q_HIST|utility:A/same_residence|U,U_nominee,NM1_U,U,Q_HIST,utility:A/same_residence,U,task,-0.003,0.0008167721167783782,0.0012198578192644683,-0.003488467313686229,0.005122011547242985,False,False,False,False,,0.003102886727744065,0.0023525502628361276,-0.003005120640245058
secondary,secondary|U_nominee|Q_HIST|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,Q_HIST,utility:A/same_residence,PWGTP,task,-0.003,0.0002920317496102885,0.0014098867196738665,-0.004683875935834781,0.005267939435055358,False,False,False,False,,0.0006056111921191556,0.001779869906457448,-0.001509385849745738
secondary,secondary|U_nominee|Q_HIST|attack:A/SEX|U,U_nominee,NM1_U,U,Q_HIST,attack:A/SEX,U,guard,0.001,-0.0021071943399331716,0.0010617027660549143,-0.005854257759675845,0.001639869079809501,False,True,False,False,,-0.0030195213316912095,0.002107413573372517,-0.005409475261480823
secondary,secondary|U_nominee|Q_HIST|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,Q_HIST,attack:A/SEX,PWGTP,guard,0.001,-0.0011749294128411082,0.0013679292887066933,-0.006002756901276178,0.0036528980755939616,False,True,False,False,,-0.0014946962020882778,0.0020426713594672965,-0.004072763395902343
secondary,secondary|U_nominee|Q_HIST|attack:A/RAC1P|U,U_nominee,NM1_U,U,Q_HIST,attack:A/RAC1P,U,guard,0.001,-0.001196898444037697,0.0005202346317724049,-0.0030329604952284454,0.0006391636071530515,True,True,False,False,,0.0,-0.003590695332113091,0.0
secondary,secondary|U_nominee|Q_HIST|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,Q_HIST,attack:A/RAC1P,PWGTP,guard,0.001,-0.0009059444421694527,0.0006934770874735272,-0.003353430414686304,0.0015415415303473988,False,True,False,False,,0.0,-0.0027178333265083583,0.0
secondary,secondary|U_nominee|Q_HIST|attack:AB/SEX|U,U_nominee,NM1_U,U,Q_HIST,attack:AB/SEX,U,guard,0.001,0.0007129489458209444,0.001254212478873337,-0.0037135382504344936,0.005139436142076383,False,True,False,False,,-0.000971473107777254,-0.000990316308265607,0.004100636253505694
secondary,secondary|U_nominee|Q_HIST|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,Q_HIST,attack:AB/SEX,PWGTP,guard,0.001,0.0016896402581567844,0.001479971601877744,-0.0035336177279368768,0.006912898244250445,False,False,False,False,,-0.0015533392503736467,8.703051670682611e-05,0.006535229508137174
secondary,secondary|U_nominee|Q_HIST|attack:AB/RAC1P|U,U_nominee,NM1_U,U,Q_HIST,attack:AB/RAC1P,U,guard,0.001,-0.00151141156812203,0.000637690525251375,-0.003762010244778702,0.0007391871085346421,True,True,False,False,,0.0,-0.00453423470436609,0.0
secondary,secondary|U_nominee|Q_HIST|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,Q_HIST,attack:AB/RAC1P,PWGTP,guard,0.001,-0.0011592955325146622,0.0008864507901737099,-0.004287842839219233,0.001969251774189909,False,True,False,False,,0.0,-0.0034778865975439864,0.0
secondary,secondary|U_nominee|J|utility:A/same_residence|U,U_nominee,NM1_U,U,J,utility:A/same_residence,U,task,-0.003,-0.01705734259217024,0.003315633317511194,-0.02875919429167277,-0.005355490892667708,True,True,False,False,,-0.017999606642855243,-0.01950961244570821,-0.013662808687947269
secondary,secondary|U_nominee|J|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,J,utility:A/same_residence,PWGTP,task,-0.003,-0.01639103382651833,0.0038171692753707657,-0.02986295442050465,-0.0029191132325320085,False,True,False,False,,-0.021487912424762418,-0.0186101000423157,-0.009075089012476872
secondary,secondary|U_nominee|J|attack:A/SEX|U,U_nominee,NM1_U,U,J,attack:A/SEX,U,guard,0.001,0.0052514073556684075,0.0030838540878801693,-0.0056324268152242105,0.016135241526561026,False,False,False,False,,0.013282023591280992,0.0036179575777660162,-0.001145759102041785
secondary,secondary|U_nominee|J|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,J,attack:A/SEX,PWGTP,guard,0.001,0.008195994594547477,0.0036942443794085343,-0.004842087644898919,0.02123407683399387,False,False,False,False,,0.018576019111220657,0.005422425392728467,0.0005895392796933089
secondary,secondary|U_nominee|J|attack:A/RAC1P|U,U_nominee,NM1_U,U,J,attack:A/RAC1P,U,guard,0.001,-0.0026430859119121815,0.0026563116739079314,-0.012017996313361602,0.00673182448953724,False,True,False,False,,0.0023548242734815717,-0.009830053594993638,-0.00045402841422447843
secondary,secondary|U_nominee|J|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,J,attack:A/RAC1P,PWGTP,guard,0.001,-0.0012794288060235515,0.0032436668804058724,-0.012727289640522896,0.010168432028475794,False,True,False,False,,0.0024387461446998947,-0.008337035459806002,0.002060002897035453
secondary,secondary|U_nominee|J|attack:AB/SEX|U,U_nominee,NM1_U,U,J,attack:AB/SEX,U,guard,0.001,0.005533397323983006,0.0025242049985262707,-0.0033752695047329535,0.014442064152698966,False,False,False,False,,0.011633199043129799,0.000988932109871602,0.003978060818947616
secondary,secondary|U_nominee|J|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,J,attack:AB/SEX,PWGTP,guard,0.001,0.007991903054381395,0.0029287750474687817,-0.0023446112657270635,0.018328417374489855,False,False,False,False,,0.015971853291344946,-0.0008027089741561644,0.008806564845955404
secondary,secondary|U_nominee|J|attack:AB/RAC1P|U,U_nominee,NM1_U,U,J,attack:AB/RAC1P,U,guard,0.001,-0.0005803790080628229,0.0023371875606126207,-0.008829005924606238,0.0076682479084805915,False,True,False,False,,0.0033762084868486086,-0.004818167715220212,-0.0002991777958168651
secondary,secondary|U_nominee|J|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,J,attack:AB/RAC1P,PWGTP,guard,0.001,-0.00040150098665686163,0.002782061246200892,-0.010220218861772472,0.00941721688845875,False,True,False,False,,0.0009571192427319491,-0.004194412541673858,0.002032790338971324
secondary,secondary|U_nominee|H|utility:A/same_residence|U,U_nominee,NM1_U,U,H,utility:A/same_residence,U,task,-0.003,-0.03774977139767736,0.005211162527967927,-0.056141506925916906,-0.019358035869437806,True,True,False,False,,-0.03697722495409372,-0.038441920539018876,-0.03783016869991947
secondary,secondary|U_nominee|H|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,H,utility:A/same_residence,PWGTP,task,-0.003,-0.03976395732273986,0.006552114057099897,-0.06288830783806189,-0.016639606807417832,True,True,False,False,,-0.04209414646490585,-0.040405698865030884,-0.036792026638282835
secondary,secondary|U_nominee|H|attack:A/SEX|U,U_nominee,NM1_U,U,H,attack:A/SEX,U,guard,0.001,0.0008464166761770484,0.0014066500779959291,-0.004118067942453118,0.0058109012948072145,False,True,False,False,,0.0024843286309279085,0.001383701309659168,-0.001328779912055931
secondary,secondary|U_nominee|H|attack:A/SEX|PWGTP,U_nominee,NM1_U,U,H,attack:A/SEX,PWGTP,guard,0.001,0.0001507497509432946,0.001648922634443701,-0.005668786453589995,0.005970285955476585,False,True,False,False,,0.0030079705429278377,-0.0004318504671741961,-0.0021238708229237577
secondary,secondary|U_nominee|H|attack:A/RAC1P|U,U_nominee,NM1_U,U,H,attack:A/RAC1P,U,guard,0.001,-0.00046154335704767275,0.0009186067230085135,-0.0037035784717389503,0.002780491757643605,False,True,False,False,,0.0,-0.0013846300711430183,0.0
secondary,secondary|U_nominee|H|attack:A/RAC1P|PWGTP,U_nominee,NM1_U,U,H,attack:A/RAC1P,PWGTP,guard,0.001,-0.0005175838509450503,0.0011798694919942095,-0.004681692634375689,0.0036465249324855883,False,True,False,False,,0.0,-0.001552751552835151,0.0
secondary,secondary|U_nominee|H|attack:AB/SEX|U,U_nominee,NM1_U,U,H,attack:AB/SEX,U,guard,0.001,0.005180373502495029,0.0016395003950239026,-0.0006059088293059013,0.010966655834295961,False,False,False,False,,0.010451552144107791,0.000988932109871602,0.004100636253505694
secondary,secondary|U_nominee|H|attack:AB/SEX|PWGTP,U_nominee,NM1_U,U,H,attack:AB/SEX,PWGTP,guard,0.001,0.004551749621634297,0.0017842224924744649,-0.0017452998426668682,0.010848799085935463,False,False,False,False,,0.007922728330921882,-0.0008027089741561644,0.006535229508137174
secondary,secondary|U_nominee|H|attack:AB/RAC1P|U,U_nominee,NM1_U,U,H,attack:AB/RAC1P,U,guard,0.001,-0.0007811301276233878,0.0009617513802441386,-0.0041754355123504745,0.0026131752571036987,False,True,False,False,,0.0,-0.0023433903828701634,0.0
secondary,secondary|U_nominee|H|attack:AB/RAC1P|PWGTP,U_nominee,NM1_U,U,H,attack:AB/RAC1P,PWGTP,guard,0.001,-0.0007744746133462958,0.0012192460121868728,-0.005077554795484824,0.0035286055687922323,False,True,False,False,,0.0,-0.0023234238400388872,0.0
secondary,secondary|P_nominee|T32_P|utility:A/same_residence|U,P_nominee,NM4_P,P,T32_P,utility:A/same_residence,U,task,0.001,0.0028893207944841195,0.0012387836442797338,-0.001482713476184836,0.0072613550651530745,False,False,False,False,,-2.7459844401897196e-05,0.004609654270272939,0.004085767957581315
secondary,secondary|P_nominee|T32_P|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,T32_P,utility:A/same_residence,PWGTP,task,0.001,0.003046215761825127,0.0014701402373661257,-0.0021423444279497703,0.008234775951600024,False,False,False,False,,0.001055383815142237,0.0026332687443577953,0.005449994725975349
secondary,secondary|P_nominee|T32_P|attack:A/SEX|U,P_nominee,NM4_P,P,T32_P,attack:A/SEX,U,guard,0.001,-0.0015812369407173842,0.0010939224241338988,-0.00544201307370181,0.0022795391922670423,False,True,False,False,,0.0,-0.001383701309659168,-0.003360009512492985
secondary,secondary|P_nominee|T32_P|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,T32_P,attack:A/SEX,PWGTP,guard,0.001,-0.0011405238264206462,0.0013189429125299713,-0.0057954638890090225,0.0035144162361677297,False,True,False,False,,0.0,0.0004318504671741961,-0.0038534219464361344
secondary,secondary|P_nominee|T32_P|attack:A/RAC1P|U,P_nominee,NM4_P,P,T32_P,attack:A/RAC1P,U,guard,0.001,0.00046154335704767275,0.0009186067230085135,-0.002780491757643605,0.0037035784717389503,False,True,False,False,,0.0,0.0013846300711430183,0.0
secondary,secondary|P_nominee|T32_P|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,T32_P,attack:A/RAC1P,PWGTP,guard,0.001,0.0005175838509450503,0.0011798694919942095,-0.0036465249324855883,0.004681692634375689,False,True,False,False,,0.0,0.001552751552835151,0.0
secondary,secondary|P_nominee|T32_P|attack:AB/SEX|U,P_nominee,NM4_P,P,T32_P,attack:AB/SEX,U,target,-0.002,-0.0011546507122040038,0.0009874348095608811,-0.0046396005235665345,0.0023302990991585265,False,False,False,False,,0.0,-0.000988932109871602,-0.0024750200267404095
secondary,secondary|P_nominee|T32_P|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,T32_P,attack:AB/SEX,PWGTP,target,-0.002,-0.0010205728421754255,0.0011192773423690325,-0.004970833988919835,0.0029296883045689835,False,False,False,False,,0.0,0.0008027089741561644,-0.0038644275006824405
secondary,secondary|P_nominee|T32_P|attack:AB/RAC1P|U,P_nominee,NM4_P,P,T32_P,attack:AB/RAC1P,U,guard,0.001,0.0007811301276233878,0.0009617513802441386,-0.0026131752571036987,0.0041754355123504745,False,True,False,False,,0.0,0.0023433903828701634,0.0
secondary,secondary|P_nominee|T32_P|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,T32_P,attack:AB/RAC1P,PWGTP,guard,0.001,0.0007744746133462958,0.0012192460121868728,-0.0035286055687922323,0.005077554795484824,False,True,False,False,,0.0,0.0023234238400388872,0.0
